,sfield,cfield,mean HI,mean LO,t-test,MWW,Cohens d
1158,Discrepancy_HI,AU02_r,0.12697652610895452,0.10121668488592822,0.06568812555386666,0.12659873779285474,-0.31192127591222085
1914,Home_HI,AU07_r,0.8908577234111108,0.6505233813081127,0.3397944642245836,0.12692557417636913,-0.33704077502079927
1004,Anger_HI,AU14_r,0.6394644818189363,0.42282542372829307,0.4318886573712857,0.126943649914537,-0.3976249890404732
1017,Anger_LO,AU26_r,0.5651192171108437,0.5994049805778086,0.4024174887747797,0.12696410413393822,0.1403790214951978
827,Humans_LO,AU07_r,0.7330209720682446,0.878074868395124,0.17903084978067071,0.12696410413393822,0.2261297633750875
1599,Sexual_LO,AU01_r,0.39459972634478124,0.3394804150917584,0.27868273913937414,0.12696410413393822,-0.1815856771684069
269,They_LO,AU26_r,0.5662306955402044,0.601522305040716,0.3862606433918597,0.12696410413393822,0.14524366162276112
644,Negations_HI,AU45_r,0.3624315802047679,0.3836637042765112,0.572753254030913,0.126992584283788,0.09488593076482123
107,I_LO,AU04_r,0.4960577395846644,0.5332211785196189,0.7402824083831984,0.12704238397123013,0.05630580040451352
350,Common Verbs_HI,AU07_r,0.7511844642583743,0.8904725853257699,0.22478217410418408,0.12706233767859104,0.20646213680235043
2057,Assent_LO,AU12_r,0.609410625788566,0.7440293981526828,0.11480335649565467,0.12757508502061615,0.2696513724277585
1732,Motion_HI,AU45_r,0.43488407126278755,0.3699445697057188,0.19227348877387682,0.12778591091590175,-0.25536239041256625
167,We_LO,AU26_r,0.5640288290312258,0.5991001196475213,0.3896822952005483,0.12778889719858427,0.14423311209880707
691,Numbers_LO,AU07_r,0.7361260168894858,0.8828639872894746,0.18269727714633996,0.12789388063867724,0.22588661100342033
284,Impersonal pronouns_HI,AU09_r,0.19206347077942837,0.15525548366376446,0.14822632708374306,0.127971972008113,-0.2472944354159851
2041,Assent_LO,AU01_r,0.38021580666497623,0.33476793294919344,0.3638696905967729,0.1280311042336224,-0.1572466404606251
913,Positive emotion_LO,AU25_r,0.8230631734772422,0.9068306769607147,0.2184355685058348,0.12826899850893808,0.2132429382526545
870,Affective_HI,AU15_r,0.14911116494298807,0.171253113825347,0.3409744992666057,0.12851292518829116,0.1663099619484929
744,Social_HI,AU26_r,0.5545888707078467,0.6043582564115045,0.30920617904635556,0.12856514878324954,0.17707134137932692
993,Anger_LO,AU05_r,0.13277132316913717,0.1159578341490834,0.27486910333209946,0.12861740674443767,-0.18321561490467614
1593,Health_LO,AU25_r,0.8414877142656129,0.9082637722745768,0.2585730150765581,0.12861740674443767,0.18952602194316487
1831,Work_LO,AU25_r,0.8429721781244239,0.9074985493773937,0.27509048453086715,0.12861740674443767,0.1830638581978835
2113,Fillers_LO,AU04_r,0.49825311737538625,0.5070102522820112,0.9390976766052791,0.12916923125913177,0.013259220333396987
922,Negative Emotion_HI,AU04_r,0.5252909439225087,0.6164643552842594,0.6267487942142194,0.1294396628719381,0.12653310420462885
505,Future tense_LO,AU25_r,0.8414400563527713,0.9046327479094727,0.28705909838700855,0.12944963650355001,0.17855836770099037
1901,Leisure_LO,AU26_r,0.5609572717254758,0.5940209363531613,0.41628610598653726,0.12944963650355001,0.13625914529723815
1507,Biological_LO,AU07_r,0.736814872350991,0.8878265590662662,0.16354285532446133,0.12944963650355001,0.2345330345861139
60,Total pronouns_HI,AU23_r,0.20033756042223855,0.17463643373838045,0.3003603935437605,0.12950449879546738,-0.17447478885855963
2131,Fillers_LO,AU17_r,0.6101161653380879,0.5436475252330077,0.25478786189090136,0.13008387841250518,-0.19811571715431212
842,Humans_HI,AU23_r,0.11129001701500435,0.08534075563615996,0.344624712860121,0.13017637123579634,-0.32031250880843215
555,Prepositions_LO,AU07_r,0.7572446532645376,0.9064927350523042,0.19103245935699759,0.1302184563817707,0.22335606447455428
2085,Non-fluencies_LO,AU07_r,0.7312317898122167,0.8776041176151727,0.17323667594506825,0.13028559010811952,0.22921791655872562
1541,Body_LO,AU07_r,0.7362749044295173,0.8863011690737578,0.16627439086962006,0.13028559010811952,0.23301419222602282
1911,Home_LO,AU05_r,0.13252847287906208,0.11596578057554661,0.28891119388449876,0.13028559010811952,-0.17792647861201036
1265,Inhibition_LO,AU05_r,0.13347642855870642,0.11716288027074115,0.2949209130003473,0.13028559010811952,-0.17573857728283043
1162,Discrepancy_HI,AU05_r,0.131909741340555,0.12417723407323127,0.6794023694673232,0.1304116314491937,-0.0697849114825029
289,Impersonal pronouns_LO,AU12_r,0.605071318809852,0.7268275127053014,0.13596265436603866,0.13057873264599695,0.25401236022446383
964,Anxiety_HI,AU09_r,0.3829577518632966,0.07802679023122806,0.16722822808251317,0.13078611800697465,-0.6912473012331309
954,Anxiety_HI,AU02_r,0.1288955774965077,0.13899151849286834,0.9214486618197358,0.13078611800697465,0.054857645806326474
1482,Feeling_HI,AU15_r,0.15912687974353304,0.21437503568202862,0.28100195236499403,0.13102935856354408,0.30495203329285236
1596,Health_HI,AU45_r,0.3501984098377844,0.5897075388719779,0.10928774424898319,0.13106806506124058,0.6294516347128458
595,Conjunctions_LO,AU12_r,0.6119242228831646,0.7376492131351394,0.15337006591097121,0.1314340385380719,0.24595762077783004
590,Conjunctions_HI,AU09_r,0.19648248898350534,0.15930296005098216,0.12414080505877678,0.13162365409840393,-0.2598623934030016
789,Friends_LO,AU05_r,0.1326270110349565,0.11619796945034909,0.284663884301351,0.1319686828794493,-0.17950409474193407
2118,Fillers_HI,AU07_r,0.7463995424165522,0.8490106823347571,0.35904728811194253,0.1322108076401371,0.15558735374332372
2046,Assent_HI,AU05_r,0.12456783959970164,0.11458705326045204,0.5641525926674463,0.1322862076282016,-0.09835001386035377
1456,Hearing_HI,AU25_r,1.0608539079146444,0.8271034216645233,0.1702736756982085,0.13242624031872807,-0.4546662782050787
239,They_LO,AU01_r,0.39486984347814974,0.33015396822102033,0.22869454330188188,0.1328158288057909,-0.20182886422780863
755,Family_LO,AU05_r,0.1326270110349565,0.11622264426213214,0.28522216783888743,0.1328158288057909,-0.17929448322642738
1151,Causation_LO,AU25_r,0.8470569443260839,0.9002333572507469,0.3599130126386356,0.1328158288057909,0.1534440421354043
2013,death@Death_LO,AU05_r,0.13238617367016806,0.11609895289184685,0.28875225109233654,0.1328158288057909,-0.17797959132979704
1967,Money_LO,AU25_r,0.8441061335437057,0.906171095281047,0.2885768530770459,0.1328158288057909,0.17796370121789493
983,Anxiety_LO,AU26_r,0.5652996374919139,0.5994652297696641,0.4046463028969697,0.1328158288057909,0.13971350663885324
1303,Inclusion_LO,AU07_r,0.7350728311310162,0.8927442885049683,0.15568237976892116,0.13299464260362287,0.24017351984953064
1514,Biological_HI,AU14_r,0.6404087017952151,0.5596351482393306,0.5026055555195397,0.13392100022523928,-0.13840981898918334
914,Positive emotion_HI,AU26_r,0.5919980383909674,0.6316604178510513,0.39815235731989196,0.133966665971109,0.14326979262633022
360,Common Verbs_HI,AU15_r,0.15310818191123768,0.19000007024482798,0.11313379933084484,0.13406303198472547,0.2684482853546056
1177,Discrepancy_LO,AU15_r,0.15255406629043122,0.1824398908437703,0.26802639749646007,0.13411288807188143,0.19076115445860123
1476,Feeling_HI,AU10_r,0.7056285009476285,0.5554391355313741,0.3279989663819851,0.1344679217883657,-0.26492290582221206
947,Negative Emotion_LO,AU25_r,0.8419630320706466,0.9044066395267494,0.2858906064733167,0.1345213358724046,0.17898164532276856
1459,Hearing_LO,AU26_r,0.5647825768249883,0.5960252362526046,0.43416850613327385,0.1345213358724046,0.13109747477111253
235,SheHe_LO,AU26_r,0.5663564497506179,0.6056097919105293,0.34872840115408055,0.1345213358724046,0.15720882559862712
1179,Discrepancy_LO,AU17_r,0.5961625376458782,0.5349497122528424,0.25803189785428804,0.13503653269308757,-0.19481955790659927
1274,Inhibition_HI,AU12_r,0.38761550921845295,0.7492587316018192,0.10816523955149401,0.13506730364457176,0.6910894749902714
1219,Tentativeness_LO,AU25_r,0.8481334536536966,0.902877780521161,0.4044635093667247,0.13516072839134313,0.14238279734985812
164,We_HI,AU25_r,0.7551129872787697,1.0538708579385991,0.3826115508836281,0.13517207032739004,0.7753919187477456
1609,Sexual_LO,AU07_r,0.7358412728637734,0.8789422728977301,0.1860332844429261,0.13537970315662107,0.22251537544452138
959,Anxiety_LO,AU05_r,0.1328244318242077,0.11619941262760444,0.27943486271372286,0.13537970315662107,-0.1814705087304704
1251,Certainty_LO,AU23_r,0.21264022532676233,0.17836352734446853,0.1351330643917475,0.1354988582204586,-0.2523433688205162
701,Numbers_LO,AU15_r,0.14280816146250686,0.1710984332534888,0.13722081514320272,0.13573590785024808,0.25171945369188964
2116,Fillers_HI,AU06_r,0.5708559292883137,0.508749284215293,0.3980108636047107,0.13573590785024808,-0.14342269535328023
873,Affective_LO,AU17_r,0.5917567269493159,0.5530214706223281,0.40303254148309,0.13590181642582477,-0.14237008199286613
929,Negative Emotion_LO,AU07_r,0.7370934465702398,0.8790188667527583,0.19131510428149537,0.13624181686429482,0.21984843183802869
1575,Health_LO,AU07_r,0.7379430114319435,0.8792243302907421,0.19149715321859162,0.13624181686429482,0.21976188621985104
500,Future tense_HI,AU20_r,0.11100581195331845,0.15423607001940792,0.10255742756398821,0.1363142689468762,0.33030886083914063
1347,Exclusion_LO,AU15_r,0.16533835374652317,0.17543400308868978,0.7282611031114168,0.13675496938144915,0.05957954654419968
1627,Sexual_LO,AU25_r,0.8442242903307191,0.9067942555843863,0.28639794912240485,0.13710767980683986,0.17878071479365445
1287,Inhibition_LO,AU25_r,0.847511951473888,0.9099489407095146,0.2932332379968958,0.13710767980683986,0.17626009152188127
2103,Non-fluencies_LO,AU25_r,0.8483772521894456,0.9074838740220146,0.32531709576063417,0.13710767980683986,0.16485942613757304
1404,Seeing_HI,AU07_r,0.7070148365414809,0.8665664754770845,0.16307298351538205,0.13735918072436137,0.24054580262292274
380,Auxiliary verbs_HI,AU05_r,0.13362158298212967,0.12275769837052992,0.5340886487058998,0.1373841768822726,-0.10496971399429002
521,Adverbs_LO,AU07_r,0.7645392196861436,0.8926652684297964,0.26927119873567174,0.1373841768822726,0.18675758738224407
37,Total pronouns_LO,AU02_r,0.14690537764696857,0.13708870917360624,0.77775344704225,0.13740335857863656,-0.04885381687405366
1049,Sadness_LO,AU25_r,0.8444789786968061,0.9069421225954216,0.2871133155579868,0.13797729469038378,0.17851564682607435
1983,Religion_LO,AU07_r,0.7355384716913298,0.8743861861057564,0.20094583751146508,0.13797729469038378,0.2151317699224625
1813,Work_LO,AU07_r,0.7346140853982518,0.8761630957644798,0.1868371704836638,0.13797729469038378,0.22210123909528603
1337,Exclusion_LO,AU07_r,0.7482611700876699,0.8776219853019512,0.24509243384852922,0.13856998928064546,0.19765796065252333
272,Impersonal pronouns_HI,AU01_r,0.38710983338345595,0.3357780749993273,0.3573300300702158,0.13861833087692027,-0.1569004440402853
2162,duration_HI,AU15_r,0.1502404004780078,0.18553170586628792,0.13470486886145605,0.13885042768030748,0.2524857277720932
1949,Money_LO,AU07_r,0.7363902485903114,0.8786157979851666,0.18854511189969858,0.1388506641151837,0.22124679420696006
574,Prepositions_HI,AU26_r,0.6026786283582316,0.6520467254750247,0.3422009839080453,0.13921656825337742,0.16334543346797714
27,Function words_LO,AU23_r,0.24693113374548345,0.1762382938223944,0.08451313189762323,0.13923511879311096,-0.31598802164115997
230,SheHe_HI,AU23_r,0.18226129776561031,0.13849519816141959,0.41616686998725605,0.13933024744962208,-0.28041565690120357
232,SheHe_HI,AU25_r,1.066384870642351,0.9406157141233777,0.29746964329947234,0.13933024744962208,-0.3495471338832781
147,We_LO,AU07_r,0.7377082821185521,0.8794942136517125,0.1899289082877152,0.13972779057504608,0.22055053149986323
183,You_LO,AU09_r,0.18878809663099122,0.15565839835087275,0.15965834535999965,0.13972779057504608,-0.23599463994920117
777,Family_LO,AU25_r,0.8448299399880075,0.9069391638325214,0.28977813581051215,0.13972779057504608,0.17752614984279178
1643,Ingestion_LO,AU07_r,0.7334471810754791,0.878354790360959,0.17931603663491139,0.13972779057504608,0.22598688717598872
473,Present tense_LO,AU26_r,0.5634087932743073,0.6122067250537545,0.2837544436457578,0.13989522612418515,0.18060520441975292
688,Numbers_HI,AU06_r,0.55391349861142,0.4981967367755462,0.49177894092821617,0.14016347474529023,-0.1250560986733001
1336,Exclusion_HI,AU07_r,0.7070723069887765,0.8590140484035358,0.172687720428186,0.140444609154378,0.2322706057903981
855,Affective_LO,AU04_r,0.4649075915778203,0.5077476734385548,0.6861991839327213,0.1404497577657034,0.06860982553370401
759,Family_LO,AU07_r,0.7376789372064183,0.8789438664872748,0.19154159462953615,0.14060867645675063,0.21974493580247823
793,Friends_LO,AU07_r,0.7376789372064183,0.8791195469840012,0.19105533817283715,0.14060867645675063,0.21998768522316237
143,We_LO,AU05_r,0.13151017992744748,0.11582588177962193,0.3096924005313975,0.14060867645675063,-0.17039886063385506
963,Anxiety_LO,AU07_r,0.737088569971686,0.8791648476115222,0.18893791759268527,0.14060867645675063,0.22104835938408615
1920,Home_HI,AU12_r,0.6223686257780744,0.46115994644405456,0.17623949926470686,0.14065609433528775,-0.4855386666512906
1454,Hearing_HI,AU23_r,0.16389703241992543,0.2385909006869214,0.32123055798778577,0.14069574223403442,0.48394529838011313
1272,Inhibition_HI,AU10_r,0.38893803246785413,0.6933660273990433,0.1736807981403976,0.14075731625501137,0.5738575868558811
1729,Motion_LO,AU25_r,0.8429461439910495,0.902721428518091,0.321954008685202,0.14078600472855823,0.16682982902787513
384,Auxiliary verbs_HI,AU07_r,0.7576873209347089,0.8898558867478111,0.24112669908216358,0.1409639927460476,0.1981236550681884
537,Adverbs_LO,AU23_r,0.2252681750699753,0.1681582981466162,0.055391619036179666,0.1409642396053165,-0.32752467426065907
84,Personal pronouns_HI,AU12_r,0.6309185313532415,0.7617878072781554,0.11745990989469322,0.1409642396053165,0.26612809653041714
861,Affective_LO,AU07_r,0.7425554018899079,0.8853791941599454,0.2073892978493843,0.1413705742625221,0.21508886306760167
2017,death@Death_LO,AU07_r,0.7375891642903777,0.8790768285950475,0.19068320118976578,0.14149332403947862,0.22017433944288659
1015,Anger_LO,AU25_r,0.8461685492944085,0.9063567430453227,0.3072795125133837,0.14149332403947862,0.17117931818276996
1739,Space_LO,AU04_r,0.49461034598901293,0.5142345558199911,0.8628707106542957,0.14159674056946253,0.029465128370689486
1157,Discrepancy_LO,AU01_r,0.4105249452032574,0.3614578613979408,0.4921312179673174,0.14161618607650356,-0.11812641679538208
469,Present tense_LO,AU23_r,0.21121764429154913,0.17051002929474623,0.10841636023560661,0.1416806240365956,-0.2713980735613635
1235,Certainty_LO,AU07_r,0.731987675060026,0.8727301432318194,0.20070934348183447,0.1416806240365956,0.2157763502185642
1849,Achievement_LO,AU09_r,0.18158595100503816,0.15587443102015994,0.21219605697120192,0.14193682222051235,-0.2092196689428261
1200,Tentativeness_HI,AU07_r,0.7411881086613509,0.8800097355587986,0.22225683141262312,0.14232268713289953,0.20670922796211796
1847,Achievement_LO,AU07_r,0.7478867415054553,0.8842429803736758,0.20847705650516818,0.14238173549424543,0.21158709280967475
34,Total pronouns_HI,AU01_r,0.4003625681856209,0.35342960540175977,0.3900222051118969,0.1425790862646108,-0.14472776512481203
1108,Insight_HI,AU15_r,0.1401930583383261,0.16464737517585767,0.21601732551629355,0.14302832478077188,0.2137712870889318
811,Friends_LO,AU25_r,0.8448299399880075,0.9062948176037994,0.294845131372507,0.14327391288333724,0.17566490583140565
171,You_LO,AU01_r,0.3890277600556915,0.3275851306063741,0.23731067039476916,0.14327391288333724,-0.19814504642180547
46,Total pronouns_HI,AU09_r,0.19419750300808925,0.15943373881160852,0.16014583189244871,0.14348139351547645,-0.23719167197142008
649,Quantifiers_LO,AU02_r,0.1342206957921371,0.13344326032337217,0.9772355427055595,0.14368947243960872,-0.00480060181160771
78,Personal pronouns_HI,AU07_r,0.7504383504206407,0.893173042173728,0.20978151017059454,0.1436904614991063,0.21250644826114365
641,Negations_LO,AU25_r,0.8564221071878362,0.9289168803987123,0.2624990805366557,0.1436904614991063,0.1895427396478099
1389,Perceptual_LO,AU25_r,0.8195503278216852,0.9055155109321236,0.18181955088411433,0.1441614499921665,0.22775502951837953
1371,Perceptual_LO,AU07_r,0.7423512612351957,0.8945380230550125,0.1808760169609616,0.14416170799391775,0.22792207117950303
997,Anger_LO,AU07_r,0.7399322039558055,0.8795224462587058,0.19742378512628395,0.14416985815975258,0.2168418950837468
1441,Hearing_LO,AU09_r,0.17775924830417983,0.15500498958756395,0.2464514260484187,0.14416985815975258,-0.19429935607940166
1269,Inhibition_LO,AU07_r,0.7374265842826789,0.878407153951193,0.19219822906047515,0.14416985815975258,0.21942396922516708
2035,death@Death_LO,AU25_r,0.8454022041196786,0.9057464124682946,0.3043471275339201,0.14416985815975258,0.17223224222646713
1671,Relativity_LO,AU04_r,0.4853532831983767,0.5201843314828918,0.7527305416731339,0.14438560299176145,0.053362081073676
1031,Sadness_LO,AU07_r,0.7378984445476512,0.8784959042934265,0.19354209083685525,0.14506957316664798,0.21875439898820095
981,Anxiety_LO,AU25_r,0.8447103710087285,0.9053222448906565,0.3017959576532888,0.14506957316664798,0.17314773039778128
931,Negative Emotion_LO,AU09_r,0.17933940753876795,0.15701074553475655,0.2749434273164203,0.14506957316664798,-0.18302101351166283
1365,Perceptual_LO,AU04_r,0.4982858095084754,0.5216147895090053,0.8409554392533006,0.145098905006475,0.03415974273961624
2063,Assent_LO,AU17_r,0.6147177461162743,0.5583685411025554,0.2774978472616551,0.14519422486454475,-0.18982059179783642
2207,total words_LO,AU26_r,0.545976561202713,0.588375083391538,0.45114330153835935,0.14536817958081028,0.13149209745356857
1018,Anger_HI,AU45_r,0.4455247692962565,0.34822086075374975,0.4766757982769343,0.1453829761575518,-0.3820104543623241
986,Anger_HI,AU01_r,0.37501544967185135,0.2063503733492517,0.14864373302765493,0.1453829761575518,-0.6432141911061661
233,SheHe_LO,AU25_r,0.847694547365737,0.9058227789458494,0.33383063948150526,0.14597305963678836,0.16200624103975902
1653,Ingestion_LO,AU15_r,0.15050855588294113,0.1741728417489186,0.23010059199833094,0.14597305963678836,0.20193520219861305
351,Common Verbs_LO,AU07_r,0.7395033622730875,0.8810679036333706,0.22067247529047043,0.14611356950656706,0.21085441193089755
1568,Health_HI,AU04_r,0.4781767063746078,0.7144089767347598,0.38333823640589304,0.1461350173043417,0.3118715671203961
416,Past tense_HI,AU06_r,0.5764075409688683,0.5295819564504444,0.5567602519782364,0.1466166162131039,-0.10073771876724971
1915,Home_LO,AU07_r,0.7404339219440877,0.8833336580590573,0.18742992983978132,0.14688031919200162,0.22181887567401282
1493,Feeling_LO,AU26_r,0.5656857964008412,0.59619655665241,0.46044289010135475,0.14688031919200162,0.12371119693255594
1230,Certainty_HI,AU05_r,0.13377233948604017,0.13337448856516884,0.9903967017240656,0.1469398938426163,-0.0024439597316886783
1478,Feeling_HI,AU12_r,0.619976834070635,0.5412966356323724,0.5807708170839487,0.1469879230863287,-0.15294554865445995
1399,Seeing_LO,AU04_r,0.49578156872264345,0.5293742004406009,0.7701328764127784,0.1473794430702735,0.049380709106169825
1502,Biological_HI,AU05_r,0.11231067230149447,0.12474699922028212,0.6693042564758847,0.147616919494572,0.08934847242348738
829,Humans_LO,AU09_r,0.18064751734465226,0.15549900169328434,0.21495223496483046,0.14779135334263888,-0.2079353351689625
823,Humans_LO,AU05_r,0.1317729064104204,0.11610894013871557,0.3065910015941644,0.14779135334263888,-0.1714981779990532
249,They_LO,AU07_r,0.7359904474936125,0.8762417634538257,0.19686589164214,0.14779135334263888,0.21709581530636887
1293,Inclusion_LO,AU01_r,0.3739950148579851,0.34906873158129925,0.5769222550811047,0.148312762045747,-0.0941306254554951
1850,Achievement_HI,AU10_r,0.6987798933516369,0.6020341542807068,0.47868497025180656,0.14838774508113134,-0.17246150036663813
1809,Work_LO,AU05_r,0.13334919561141315,0.11745873453674203,0.3004564000947883,0.14870616348703836,-0.1736884221604491
1979,Religion_LO,AU05_r,0.13117330835137841,0.11629310589694278,0.3263429204120939,0.14870616348703836,-0.16464854935864826
1226,Certainty_HI,AU02_r,0.1217031809094522,0.12593433275806534,0.8878357617802213,0.14903991274151263,0.02668999240017476
1083,Cognitive_LO,AU25_r,0.8292854096151503,0.8824891354284696,0.4323864549494112,0.14948869068852438,0.13527715300520152
165,We_LO,AU25_r,0.8459925138915961,0.905771188251992,0.3084845623524586,0.14962475091099442,0.1707619149828368
175,You_LO,AU04_r,0.47691311748926807,0.5258798564432412,0.6446673376501011,0.14962475091099442,0.07724433119360691
1129,Causation_LO,AU05_r,0.1305691750294365,0.11655972131975255,0.3530320368770482,0.14962475091099442,-0.15579379991080397
2053,Assent_LO,AU09_r,0.170202681378117,0.1563082932074835,0.5152896462735639,0.1497161321500532,-0.1129556644897056
1422,Seeing_HI,AU25_r,0.8621089048680172,0.9269338963311478,0.3493738918008954,0.15039007329301468,0.16105308823589268
1877,Leisure_LO,AU05_r,0.13348211680939223,0.1178056956362356,0.31715396810525787,0.15054711678723198,-0.16779522411849876
892,Positive emotion_HI,AU06_r,0.5811102535480266,0.5228570049632042,0.43240003157463835,0.1506695058782967,-0.13402004381097568
340,Common Verbs_HI,AU01_r,0.394190944751091,0.3541189601475117,0.4546444528682865,0.15076684963418102,-0.12774361775974302
453,Present tense_LO,AU07_r,0.733311600647592,0.8738272542758774,0.1975901104988469,0.15083824393451317,0.21728684615484714
1323,Inclusion_LO,AU26_r,0.5529562239882783,0.5986345657355738,0.31143915549629714,0.15113337401433669,0.1709287978393224
181,You_LO,AU07_r,0.7380779711197516,0.876148397559827,0.20339021082599662,0.15147326217488505,0.21395140319733455
1639,Ingestion_LO,AU05_r,0.13202253971921282,0.11712335326751641,0.33764958811852186,0.15147326217488505,-0.16082297238484744
45,Total pronouns_LO,AU07_r,0.7201589566914399,0.8706641822624112,0.19337074850953853,0.15174165423261576,0.22725141336546442
725,Social_LO,AU07_r,0.7538888443002367,0.8755895903808332,0.2731870898528521,0.151775474874903,0.1846294414147157
1674,Relativity_HI,AU06_r,0.569079218987151,0.5121110234984652,0.45507490751118673,0.15186147309324888,-0.1286153386599213
1677,Relativity_LO,AU07_r,0.7905387187437084,0.9012935121610721,0.3495341845831327,0.15193500700309848,0.15865845385476235
74,Personal pronouns_HI,AU05_r,0.13259434065193126,0.12394950414992423,0.6313026901878784,0.15208145773218462,-0.08104605932532102
1319,Inclusion_LO,AU23_r,0.23626254779835876,0.171808926538601,0.042392944347764555,0.15208145773218462,-0.34786685740888695
510,Adverbs_HI,AU01_r,0.39806060306479624,0.3203366559204066,0.11180646054114453,0.15244881022712414,-0.2705971487522089
1933,Home_LO,AU25_r,0.8487194554924954,0.9069705401735106,0.32227610387478267,0.15333689514992765,0.16594621182912084
1705,Motion_LO,AU04_r,0.48615279992656213,0.5198777546714114,0.7592822620744499,0.15366078789791332,0.051531386546081054
950,Negative Emotion_HI,AU45_r,0.44225563309965255,0.5273036847050963,0.3854224781371861,0.1537819502673506,0.2305444698937606
215,SheHe_LO,AU07_r,0.7392301707694633,0.8781992594103659,0.20091131859660583,0.15427438428301116,0.21516482497237216
1803,Work_LO,AU01_r,0.39515813377942616,0.34265239353741744,0.30792930961160037,0.15427438428301116,-0.17086643629191567
1899,Leisure_LO,AU25_r,0.8473138632798504,0.9026111569894049,0.3509431569984123,0.15427438428301116,0.15632083839381544
1670,Relativity_HI,AU04_r,0.4847163117682787,0.5719918863136769,0.4408053045440494,0.1548846426139912,0.1326955081831295
498,Future tense_HI,AU17_r,0.5690053891105008,0.5565300002811335,0.8778654299217257,0.15494396024087087,-0.03088062801062429
1852,Achievement_HI,AU12_r,0.5262778635835862,0.666952201844194,0.22448838625477588,0.15500952392216877,0.2974464240567217
1201,Tentativeness_LO,AU07_r,0.7866909496218109,0.8941141980555999,0.362812674303029,0.1550986745512936,0.15544673417290808
616,Negations_HI,AU04_r,0.4972919692681036,0.5176400212665531,0.8524356394857666,0.15556178854914993,0.0312791601344391
50,Total pronouns_HI,AU12_r,0.6198100397802927,0.7395360694635191,0.13777563599797196,0.15556203162756216,0.25061817877564213
2187,total words_LO,AU07_r,0.7530262836647487,0.8960907123808779,0.23427016651022348,0.15578473606767895,0.20645760249536907
554,Prepositions_HI,AU07_r,0.7057992657574109,0.8522481396564617,0.1864220142423324,0.15590003502299526,0.22716689202259785
1325,Inclusion_LO,AU45_r,0.3737381051944354,0.37360598210981866,0.997438962457148,0.15591321513226725,-0.0005424420701308151
306,Articles_HI,AU01_r,0.39966288767924296,0.36244821788161413,0.4968984799599877,0.15591321513226725,-0.11482556727243168
2163,duration_LO,AU15_r,0.15936146751833147,0.15421215690808712,0.8627588492705529,0.15593264014620983,-0.031061523637984693
1153,Causation_LO,AU26_r,0.5607199029063721,0.6018646602560929,0.3357672511878955,0.156160710838108,0.16151884864708607
925,Negative Emotion_LO,AU05_r,0.1305631598013327,0.11727736637591993,0.388504229720109,0.156160710838108,-0.1446255863693218
1881,Leisure_LO,AU07_r,0.7420817559168661,0.8760163204558737,0.21739761351139633,0.156160710838108,0.2074591819611711
317,Articles_LO,AU07_r,0.7770860570237056,0.8830130133746241,0.3759546603313896,0.15629302662569716,0.15013384070894653
112,I_HI,AU07_r,0.7474046403228297,0.8781166948281318,0.2525724798888204,0.15656896446991825,0.195987702703173
846,Humans_HI,AU26_r,0.6249301464933521,0.5277569806931023,0.33438873377811007,0.1565792422152918,-0.32533358260321804
1695,Relativity_LO,AU25_r,0.8247553116849012,0.8862311799259344,0.32398153488515125,0.15678256646143235,0.16731589721779064
1656,Ingestion_HI,AU20_r,0.14093584945096313,0.11343010177396892,0.3269989623062879,0.15734417368522108,-0.31728384029017787
2144,duration_HI,AU02_r,0.12311523461020135,0.1266981079324945,0.8874272952986063,0.15758300592082697,0.02384873165444521
2087,Non-fluencies_LO,AU09_r,0.18144508940650902,0.15581994321619586,0.21948185706485557,0.1580621710851694,-0.20587732267812742
1570,Health_HI,AU05_r,0.09559874184972579,0.12324383665694953,0.6762748260261986,0.15832631666063418,0.15615251011651843
1480,Feeling_HI,AU14_r,0.6660584105051619,0.5651648654306375,0.5556410777806087,0.15832701960868234,-0.161391816960936
885,Positive emotion_LO,AU01_r,0.3636080320390329,0.3502021218205927,0.8080064757642162,0.1583835749728283,-0.041694445969667523
170,You_HI,AU01_r,0.4068377504068171,0.3298515924269447,0.2521062134734945,0.1584884504667784,-0.22384497451128343
1483,Feeling_LO,AU15_r,0.14913215087273182,0.1738725421726258,0.21226103784213077,0.1590185768941047,0.20995997807642222
1027,Sadness_LO,AU05_r,0.1302635490571681,0.11603325270283563,0.34993334262323217,0.1590185768941047,-0.1567549436015589
1848,Achievement_HI,AU09_r,0.18809719715242665,0.14222246594267215,0.19956014031693883,0.1590391106285617,-0.3038653942812017
2112,Fillers_HI,AU04_r,0.4802272684905024,0.5381397364083367,0.5915900259450865,0.15922010013569599,0.09081338202751035
1245,Certainty_LO,AU15_r,0.15336541914304924,0.17875913556076756,0.21295677367981022,0.15941038165646493,0.21005289147681777
20,Function words_HI,AU15_r,0.15465926304389113,0.1878187944118992,0.15765964373228383,0.1598080734760663,0.23884265464313797
211,SheHe_LO,AU05_r,0.13102383473662696,0.11663395308799712,0.3479680047068374,0.15997876655160365,-0.15741127242324784
1439,Hearing_LO,AU07_r,0.7468935429825286,0.8781372242121026,0.22640937224842408,0.15997876655160365,0.20343106927560448
35,Total pronouns_LO,AU01_r,0.38297635709465705,0.33199957399250485,0.3285360325793012,0.16036442796224465,-0.17148563734602157
487,Future tense_LO,AU07_r,0.7402669553961926,0.8768744365644038,0.20789339971522902,0.16094273995335573,0.21186496391998044
